sentence,sentiment,positive_score,negative_score,neutral_score
"In the determination of the lease liability, and correspondingly of the right-of-use assets, all reasonably certain cash outflows are taken into consideration.",neutral,0.04674555,0.015376668,0.93787783
"As of December 31, 2025, potential future cash outflows in the amount of €202 million (2024: € 193 million) were not included in the lease liability as it is not reasonably certain that the leases will be renewed or not terminated.",neutral,0.021413518,0.12587719,0.8527093
"Possible future cash outflows for lease agreements that can be terminated without penalty by either party, subject to certain deadlines, are not included in this amount due to higher levels of uncertainty.",negative,0.016911421,0.5914096,0.39167896
Variable lease payments occur in only immaterial amounts and E.ON generally does not issue residual value guarantees.,neutral,0.019850574,0.033539664,0.9466098
"Leases not yet commenced to which E.ON as a lessee is committed result in potential future cash outflows over the expected lease terms of € 54 million (2024: € 55 million), mainly at Energy Networks Germany.",negative,0.03713956,0.84577656,0.117083825
The existing lease liabilities do not contain any covenant clauses that are linked to financial ratios.,neutral,0.016424235,0.0652881,0.91828763
"As of the balance sheet date of December 31, 2025, right-of-use assets are offset by lease liabilities with a present value of €3,072 million (2024: € 3,191 million).",neutral,0.020961203,0.07199563,0.90704316
These lease liabilities are presented under financial liabilities (see Note 26 →); the short- term portion of the lease liabilities totals €409 million (2024: €386 million).,neutral,0.018611401,0.036073964,0.94531465
The maturity structure of the future payment obligations from leases is presented in Note 31 →.,neutral,0.023811312,0.024437996,0.9517507
"Due to the practical expedients used, the recognition of a right-of-use asset is not necessary for low-value leases and leases with a lease term of less than 12 months.",neutral,0.024764014,0.040747125,0.93448883
"Instead, a lease expense is recognized in these cases.",neutral,0.028783685,0.48282096,0.48839533
The following amounts are recognized in the income statement in connection with leases in the fiscal year: E.ON as Lessee— Effects within the Income Statement € in millions 2025 2024 Expenses from short-term leases (< 12 months) 14 15 Expense for low-value leases not included in the short-term leases stated above 17 15 Expenses from variable lease payments 12 10 Interest expenses for lease liabilities 219 206 Income from subleases 4 1 Gain/loss from sale and leaseback transactions 3 – Consolidated Financial Statements → Notes 243 E.ON Integrated Annual Report 2025 The liabilities from short-term agreements with a term of less than 12 months entered into for the next fiscal year do not vary materially from the expenses of the current fiscal year.,neutral,0.017672595,0.089375526,0.8929519
Cash outflows from lease agreements totaled € 690 million (2024: €623 million) in the fiscal year and are allocated to operating cash flow in the amount of € 269 million (2024: € 247 million).,neutral,0.079986274,0.014071568,0.9059422
This includes the lease expense for short-term and low-value leases as well as the expense from variable lease payments and interest expense for the period.,neutral,0.017543048,0.055645905,0.9268111
Payments allocated to the amortization of the lease liability are recognized in cash flows from financing activities in the amount of € 421 million (2024: €377 million).,neutral,0.058439154,0.013796465,0.92776436
E.ON as Lessor E.ON enters into lease agreements as a lessor to a limited extent.,neutral,0.035818774,0.016594619,0.9475866
"Technical equipment and machinery, in particular generation plants and battery storage systems, have been transferred to customers for use under finance leases.",neutral,0.06679205,0.012012466,0.9211955
"Under operating leases, assets transferred for use are mainly attributable to power distribution systems.",neutral,0.024799397,0.020014307,0.95518625
"There are no material risks in connection with rights retained to the assets temporarily transferred for use, with the result that risk management strategies, in particular, are not necessary.",neutral,0.05837268,0.022176895,0.91945046
Residual-value guarantees are contractually agreed only occasionably for purposes of additional hedging.,neutral,0.035377633,0.020372363,0.9442499
The present value of minimum lease payments is presented under receivables from finance leases (see Note 17 →).,neutral,0.024744116,0.027109854,0.948146
The current portion totals € 27 million (2024: € 29 million).,neutral,0.048097596,0.013496139,0.9384063
There were no material changes to net investments in the period under review.,neutral,0.022585664,0.057676673,0.91973764
The nominal and present values of the lease payments had the following maturities: The following effects from activity as lessor are recognized for the period under review: E.ON as Lessor— Effects within the Income Statement € in millions 2025 2024 Finance leases Gain/loss from the disposal of assets 3 – Financial income from net investments 18 18 Income from variable lease payments 5 4 Operating leases Income from leasing 106 95 thereof income from variable lease payments 2 1 Cash flows from operating leases are allocated to operating cash flow before interest and taxes.,neutral,0.022705177,0.034554135,0.9427406
This also applies to cash inflows from finance leases with variable lease payments.,neutral,0.036210135,0.01986959,0.94392025
Payments recognized as financing income from net investments increase the operating cash flow.,positive,0.95344007,0.016994871,0.029565109
The following future cash inflows are expected from existing operating leases: E.ON as Lessor— Operating Leases Undiscounted lease payments € in millions 2025 2024 Due in up to 1 year 100 87 Due in more than 1 to 2 years 87 74 Due in more than 2 to 3 years 85 69 Due in more than 3 to 4 years 86 69 Due in more than 4 to 5 years 87 65 Due in more than 5 years 135 122 Total 580 486 E.ON as Lessor— Finance Leases Undiscounted lease payments Not yet realized interest income Discounted non-guaranteed residual value Present value of minimum lease payments € in millions 2025 2024 2025 2024 2025 2024 2025 2024 Due in up to 1 year 44 48 17 18 – – 27 29 Due in more than 1 to 2 years 41 41 18 16 – – 23 26 Due in more than 2 to 3 years 40 37 16 14 – 8 24 30 Due in more than 3 to 4 years 37 36 14 13 9 – 31 23 Due in more than 4 to 5 years 32 32 12 12 – 9 20 30 Due in more than 5 years 189 134 50 32 8 3 147 104 Total 383 328 127 105 17 20 272 242 Consolidated Financial Statements → Notes 244 E.ON Integrated Annual Report 2025 33 Transactions with Related Parties E.ON exchanges goods and services with a large number of companies as part of its continuing operations.,neutral,0.023157235,0.04328832,0.9335544
